,id1,id2,score
1337,590,590,1.0
1338,590,590,1.0
1339,590,590,1.0
1340,590,590,1.0
1341,590,590,1.0
1342,287,287,1.0
1343,287,287,1.0
1344,287,287,1.0
1345,287,287,1.0
1346,287,287,1.0
1347,287,287,1.0
1348,287,287,1.0
1349,287,287,1.0
1350,287,287,1.0
1351,287,287,1.0
1352,144,144,1.0
1353,144,144,1.0
1354,144,144,1.0
1355,144,144,1.0
1356,144,144,1.0
1357,144,144,1.0
1358,144,144,1.0
1359,144,144,1.0
1360,144,144,1.0
1361,144,144,1.0
1362,551,551,1.0
1363,551,551,1.0
1364,551,551,1.0
1365,551,551,1.0
1366,551,551,1.0
1367,551,551,1.0
1368,551,551,1.0
1369,551,551,1.0
1370,551,551,1.0
1371,551,551,1.0
1372,372,372,1.0
1373,372,372,1.0
1374,372,372,1.0
1375,372,372,1.0
1376,372,372,1.0
1377,372,372,1.0
1378,372,372,1.0
1379,372,372,1.0
1380,372,372,1.0
1381,372,372,1.0
1382,695,695,1.0
1383,695,695,1.0
1384,695,695,1.0
1385,695,695,1.0
1386,695,695,1.0
1387,695,695,1.0
1388,695,695,1.0
1389,695,695,1.0
1390,695,695,1.0
1391,695,695,1.0
1392,353,353,1.0
1393,353,353,1.0
1394,353,353,1.0
1395,353,353,1.0
1396,353,353,1.0
1397,353,353,1.0
1398,353,353,1.0
1399,353,353,1.0
1400,353,353,1.0
1401,353,353,1.0
1402,698,698,1.0
1403,698,698,1.0
1404,698,698,1.0
1405,698,698,1.0
1406,698,698,1.0
1407,698,698,1.0
1408,698,698,1.0
1409,698,698,1.0
1410,698,698,1.0
1411,698,698,1.0
1412,738,738,1.0
1413,738,738,1.0
1414,738,738,1.0
1415,738,738,1.0
1416,738,738,1.0
1417,738,738,1.0
1418,738,738,1.0
1419,738,738,1.0
1420,738,738,1.0
1421,738,738,1.0
1422,202,202,1.0
1423,202,202,1.0
1424,202,202,1.0
1425,202,202,1.0
1426,202,202,1.0
1427,202,202,1.0
1428,202,202,1.0
1429,202,202,1.0
1430,202,202,1.0
1431,202,202,1.0
1432,77,77,1.0
1433,77,77,1.0
1434,77,77,1.0
1435,77,77,1.0
1436,77,77,1.0
1437,77,77,1.0
1438,77,77,1.0
1439,77,77,1.0
1440,77,77,1.0
1441,77,77,1.0
1442,290,290,1.0
1443,290,290,1.0
1444,290,290,1.0
1445,290,290,1.0
1446,290,290,1.0
1447,290,290,1.0
1448,290,290,1.0
1449,290,290,1.0
1450,290,290,1.0
1451,290,290,1.0
1452,288,288,1.0
1453,288,288,1.0
1454,288,288,1.0
1455,288,288,1.0
1456,288,288,1.0
1457,288,288,1.0
1458,288,288,1.0
1459,288,288,1.0
1460,288,288,1.0
1461,288,288,1.0
1462,192,192,1.0
1463,192,192,1.0
1464,388,388,1.0
1465,388,388,1.0
1466,388,388,1.0
1467,388,388,1.0
1468,388,388,1.0
1469,388,388,1.0
1470,388,388,1.0
1471,388,388,1.0
1472,388,388,1.0
1473,388,388,1.0
1474,91,91,1.0
1475,91,91,1.0
1476,91,91,1.0
1477,91,91,1.0
1478,91,91,1.0
1479,91,91,1.0
1480,91,91,1.0
1481,91,91,1.0
1482,91,91,1.0
1483,91,91,1.0
1484,291,291,1.0
1485,291,291,1.0
1486,291,291,1.0
1487,291,291,1.0
1488,291,291,1.0
1489,291,291,1.0
1490,291,291,1.0
1491,291,291,1.0
1492,291,291,1.0
1493,291,291,1.0
1494,523,523,1.0
1495,523,523,1.0
1496,523,523,1.0
1497,740,740,1.0
1498,740,740,1.0
1499,740,740,1.0
1500,740,740,1.0
1501,740,740,1.0
1502,740,740,1.0
1503,740,740,1.0
1504,740,740,1.0
1505,740,740,1.0
1506,740,740,1.0
1507,596,596,1.0
1508,596,596,1.0
1509,596,596,1.0
1510,596,596,1.0
1511,596,596,1.0
1512,596,596,1.0
1513,596,596,1.0
1514,596,596,1.0
1515,596,596,1.0
1516,596,596,1.0
1517,193,193,1.0
1518,193,193,1.0
1519,520,520,1.0
1520,520,520,1.0
1521,520,520,1.0
1522,368,368,1.0
1523,368,368,1.0
1524,368,368,1.0
1525,368,368,1.0
1526,368,368,1.0
1527,368,368,1.0
1528,368,368,1.0
1529,368,368,1.0
1530,368,368,1.0
1531,368,368,1.0
1532,643,643,1.0
1533,643,643,1.0
1534,643,643,1.0
1535,643,643,1.0
1536,643,643,1.0
1537,643,643,1.0
1538,643,643,1.0
1539,643,643,1.0
1540,643,643,1.0
1541,643,643,1.0
1542,504,504,1.0
1543,504,504,1.0
1544,504,504,1.0
1545,504,504,1.0
1546,504,504,1.0
1547,504,504,1.0
1548,504,504,1.0
1549,504,504,1.0
1550,504,504,1.0
1551,504,504,1.0
1552,489,489,1.0
1553,489,489,1.0
1554,489,489,1.0
1555,489,489,1.0
1556,489,489,1.0
1557,489,489,1.0
1558,489,489,1.0
1559,489,489,1.0
1560,489,489,1.0
1561,489,489,1.0
1562,402,402,1.0
1563,402,402,1.0
1564,402,402,1.0
1565,402,402,1.0
1566,402,402,1.0
1567,402,402,1.0
1568,402,402,1.0
1569,402,402,1.0
1570,402,402,1.0
1571,402,402,1.0
1572,424,424,1.0
1573,532,532,1.0
1574,532,532,1.0
1575,532,532,1.0
1576,532,532,1.0
1577,532,532,1.0
1578,532,532,1.0
1579,532,532,1.0
1580,532,532,1.0
1581,532,532,1.0
1582,532,532,1.0
1583,191,191,1.0
1584,191,191,1.0
1585,525,525,1.0
1586,525,525,1.0
1587,525,525,1.0
1588,525,525,1.0
1589,525,525,1.0
1590,525,525,1.0
1591,525,525,1.0
1592,525,525,1.0
1593,525,525,1.0
1594,525,525,1.0
1595,505,505,1.0
1596,505,505,1.0
1597,505,505,1.0
1598,505,505,1.0
1599,505,505,1.0
1600,505,505,1.0
1601,505,505,1.0
1602,505,505,1.0
1603,505,505,1.0
1604,505,505,1.0
1605,709,709,1.0
1606,709,709,1.0
1607,709,709,1.0
1608,709,709,1.0
1609,709,709,1.0
1610,709,709,1.0
1611,709,709,1.0
1612,709,709,1.0
1613,709,709,1.0
1614,709,709,1.0
1615,292,292,1.0
1616,292,292,1.0
1617,292,292,1.0
1618,292,292,1.0
1619,292,292,1.0
1620,292,292,1.0
1621,292,292,1.0
1622,292,292,1.0
1623,292,292,1.0
1624,292,292,1.0
1625,699,699,1.0
1626,699,699,1.0
1627,699,699,1.0
1628,699,699,1.0
1629,699,699,1.0
1630,699,699,1.0
1631,699,699,1.0
1632,699,699,1.0
1633,699,699,1.0
1634,699,699,1.0
1635,483,483,1.0
1636,669,669,1.0
1637,669,669,1.0
1638,669,669,1.0
1639,669,669,1.0
1640,669,669,1.0
1641,669,669,1.0
1642,669,669,1.0
1643,669,669,1.0
1644,669,669,1.0
1645,669,669,1.0
1646,384,384,1.0
1647,384,384,1.0
1648,384,384,1.0
1649,384,384,1.0
1650,384,384,1.0
1651,384,384,1.0
1652,384,384,1.0
1653,384,384,1.0
1654,384,384,1.0
1655,384,384,1.0
1656,190,190,1.0
1657,78,78,1.0
1658,78,78,1.0
1659,78,78,1.0
1660,78,78,1.0
1661,78,78,1.0
1662,78,78,1.0
1663,78,78,1.0
1664,78,78,1.0
1665,78,78,1.0
1666,78,78,1.0
1667,189,189,1.0
1668,401,401,1.0
1669,401,401,1.0
1670,401,401,1.0
1671,401,401,1.0
1672,401,401,1.0
1673,401,401,1.0
1674,401,401,1.0
1675,401,401,1.0
1676,401,401,1.0
1677,401,401,1.0
1678,737,737,1.0
1679,737,737,1.0
1680,737,737,1.0
1681,737,737,1.0
1682,737,737,1.0
1683,737,737,1.0
1684,737,737,1.0
1685,737,737,1.0
1686,737,737,1.0
1687,737,737,1.0
1688,389,389,1.0
1689,389,389,1.0
1690,389,389,1.0
1691,389,389,1.0
1692,389,389,1.0
1693,389,389,1.0
1694,389,389,1.0
1695,389,389,1.0
1696,389,389,1.0
1697,389,389,1.0
1698,385,385,1.0
1699,385,385,1.0
1700,385,385,1.0
1701,385,385,1.0
1702,385,385,1.0
1703,385,385,1.0
1704,385,385,1.0
1705,385,385,1.0
1706,385,385,1.0
1707,385,385,1.0
1708,521,521,1.0
1709,521,521,1.0
1710,521,521,1.0
1711,440,440,1.0
1712,440,440,1.0
1713,440,440,1.0
1714,440,440,1.0
1715,440,440,1.0
1716,440,440,1.0
1717,440,440,1.0
1718,440,440,1.0
1719,440,440,1.0
1720,440,440,1.0
1721,476,476,1.0
1722,476,476,1.0
1723,476,476,1.0
1724,476,476,1.0
1725,476,476,1.0
1726,476,476,1.0
1727,476,476,1.0
1728,476,476,1.0
1729,476,476,1.0
1730,476,476,1.0
1731,398,398,1.0
1732,398,398,1.0
1733,398,398,1.0
1734,398,398,1.0
1735,398,398,1.0
1736,398,398,1.0
1737,398,398,1.0
1738,398,398,1.0
1739,398,398,1.0
1740,398,398,1.0
1741,519,519,1.0
1742,519,519,1.0
1743,519,519,1.0
1744,700,700,1.0
1745,700,700,1.0
1746,700,700,1.0
1747,700,700,1.0
1748,700,700,1.0
1749,700,700,1.0
1750,700,700,1.0
1751,700,700,1.0
1752,700,700,1.0
1753,700,700,1.0
1754,450,450,1.0
1755,450,450,1.0
1756,450,450,1.0
1757,450,450,1.0
1758,450,450,1.0
1759,450,450,1.0
1760,450,450,1.0
1761,450,450,1.0
1762,450,450,1.0
1763,450,450,1.0
1764,352,352,1.0
1765,352,352,1.0
1766,352,352,1.0
1767,352,352,1.0
1768,352,352,1.0
1769,352,352,1.0
1770,352,352,1.0
1771,352,352,1.0
1772,352,352,1.0
1773,352,352,1.0
1774,694,694,1.0
1775,694,694,1.0
1776,694,694,1.0
1777,694,694,1.0
1778,694,694,1.0
1779,694,694,1.0
1780,694,694,1.0
1781,694,694,1.0
1782,694,694,1.0
1783,694,694,1.0
1784,617,617,1.0
1785,617,617,1.0
1786,617,617,1.0
1787,617,617,1.0
1788,617,617,1.0
1789,617,617,1.0
1790,617,617,1.0
1791,617,617,1.0
1792,617,617,1.0
1793,617,617,1.0
1794,607,607,1.0
1795,607,607,1.0
1796,607,607,1.0
1797,607,607,1.0
1798,607,607,1.0
1799,607,607,1.0
1800,607,607,1.0
1801,607,607,1.0
1802,607,607,1.0
1803,607,607,1.0
1804,644,644,1.0
1805,644,644,1.0
1806,644,644,1.0
1807,644,644,1.0
1808,644,644,1.0
1809,644,644,1.0
1810,644,644,1.0
1811,644,644,1.0
1812,644,644,1.0
1813,644,644,1.0
1814,289,289,1.0
1815,289,289,1.0
1816,289,289,1.0
1817,289,289,1.0
1818,289,289,1.0
1819,289,289,1.0
1820,289,289,1.0
1821,289,289,1.0
1822,289,289,1.0
1823,289,289,1.0
1824,616,616,1.0
1825,616,616,1.0
1826,616,616,1.0
1827,616,616,1.0
1828,616,616,1.0
1829,616,616,1.0
1830,616,616,1.0
1831,616,616,1.0
1832,616,616,1.0
1833,616,616,1.0
1834,356,356,1.0
1835,356,356,1.0
1836,356,356,1.0
1837,356,356,1.0
1838,356,356,1.0
1839,356,356,1.0
1840,356,356,1.0
1841,356,356,1.0
1842,356,356,1.0
1843,356,356,1.0
1844,739,739,1.0
1845,739,739,1.0
1846,739,739,1.0
1847,739,739,1.0
1848,739,739,1.0
1849,739,739,1.0
1850,739,739,1.0
1851,739,739,1.0
1852,739,739,1.0
1853,739,739,1.0
1854,381,381,1.0
1855,381,381,1.0
1856,381,381,1.0
1857,381,381,1.0
1858,381,381,1.0
1859,381,381,1.0
1860,381,381,1.0
1861,381,381,1.0
1862,381,381,1.0
1863,381,381,1.0
1864,349,349,1.0
1865,349,349,1.0
1866,348,348,1.0
1867,348,348,1.0
1868,509,509,1.0
1869,509,509,1.0
1870,417,417,1.0
1871,417,417,1.0
1872,328,328,1.0
1873,328,328,1.0
1874,355,355,1.0
1875,355,355,1.0
1876,171,171,1.0
1877,172,172,1.0
1878,686,686,1.0
1879,605,605,1.0
1880,218,218,1.0
1881,216,216,1.0
1882,514,514,1.0
1883,514,514,1.0
1884,514,514,1.0
1885,514,514,1.0
1886,514,514,1.0
1887,513,513,1.0
1888,513,513,1.0
1889,513,513,1.0
1890,513,513,1.0
1891,513,513,1.0
1892,512,512,1.0
1893,512,512,1.0
1894,512,512,1.0
1895,512,512,1.0
1896,512,512,1.0
1897,516,516,1.0
1898,516,516,1.0
1899,516,516,1.0
1900,516,516,1.0
1901,516,516,1.0
1902,333,333,1.0
1903,333,333,1.0
1904,333,333,1.0
1905,333,333,1.0
1906,333,333,1.0
1907,515,515,1.0
1908,515,515,1.0
1909,515,515,1.0
1910,515,515,1.0
1911,515,515,1.0
1912,294,294,1.0
1913,606,606,1.0
1914,628,628,1.0
1915,295,295,1.0
1916,418,418,1.0
1917,329,329,1.0
1918,458,458,1.0
1919,458,458,1.0
1920,459,459,1.0
1921,459,459,1.0
1922,457,457,1.0
1923,457,457,1.0
1924,299,299,1.0
1925,298,298,1.0
1926,296,296,1.0
1927,217,217,1.0
1928,297,297,1.0
1929,215,215,1.0
1930,591,591,1.0
1931,591,591,1.0
1932,591,591,1.0
1933,640,640,1.0
1934,640,640,1.0
1935,640,640,1.0
1936,592,592,1.0
1937,592,592,1.0
1938,592,592,1.0
1939,641,641,1.0
1940,641,641,1.0
1941,641,641,1.0
