,id1,id2,score
595,289,77,1.0
596,290,91,1.0
597,290,288,1.0
598,290,291,1.0
599,290,551,1.0
600,290,596,1.0
601,290,292,1.0
602,290,289,1.0
603,290,287,1.0
604,290,78,1.0
605,290,77,1.0
606,291,91,1.0
607,291,288,1.0
608,291,290,1.0
609,291,551,1.0
610,291,596,1.0
611,291,292,1.0
612,291,289,1.0
613,291,287,1.0
614,291,78,1.0
615,291,77,1.0
616,292,91,1.0
617,292,288,1.0
618,292,290,1.0
619,292,551,1.0
620,292,596,1.0
621,292,291,1.0
622,292,289,1.0
623,292,287,1.0
624,292,78,1.0
625,292,77,1.0
626,294,295,1.0
627,295,294,1.0
628,296,443,1.0
629,296,297,1.0
630,297,443,1.0
631,297,296,1.0
632,298,299,1.0
633,299,298,1.0
634,300,177,1.0
635,300,239,1.0
636,300,241,1.0
637,300,301,1.0
638,300,340,1.0
639,300,242,1.0
640,300,240,1.0
641,300,80,1.0
642,300,175,1.0
643,300,174,1.0
644,301,177,1.0
645,301,239,1.0
646,301,241,1.0
647,301,300,1.0
648,301,340,1.0
649,301,242,1.0
650,301,240,1.0
651,301,80,1.0
652,301,175,1.0
653,301,174,1.0
654,302,548,1.0
655,302,611,1.0
656,302,727,1.0
657,302,726,1.0
658,302,598,1.0
659,302,546,1.0
660,302,181,1.0
661,303,599,1.0
662,303,612,1.0
663,303,610,1.0
664,303,119,1.0
665,303,85,1.0
666,306,533,1.0
667,306,118,1.0
668,306,165,1.0
669,307,534,1.0
670,307,169,1.0
671,308,535,1.0
672,308,166,1.0
673,309,536,1.0
674,309,168,1.0
675,310,537,1.0
676,310,167,1.0
677,319,676,1.0
678,319,675,1.0
679,320,321,1.0
680,321,320,1.0
681,324,346,1.0
682,324,377,1.0
683,324,414,1.0
684,324,425,1.0
685,324,453,1.0
686,324,415,1.0
687,324,378,1.0
688,324,358,1.0
689,324,338,1.0
690,324,125,1.0
691,328,509,1.0
692,328,417,1.0
693,329,418,1.0
694,330,185,1.0
695,330,219,1.0
696,330,272,1.0
697,330,274,1.0
698,330,279,1.0
699,330,273,1.0
700,330,271,1.0
701,330,201,1.0
702,330,173,1.0
